Identificador Usuario,Tipo Suscripción,Ingresos Mensuales,Día Suscripción,Mes Suscripción,Año Suscripción,Fecha Suscripción,Día Último Pago,Mes Último Pago,Año Último Pago,Semana suscripción,Fecha Último Pago,Meses contratados,Ingresos totales,País,País2,Edad,Género,Dispositivo,Duración Plan,Duplicados,Duracion Plan (Meses),Tipo Plan,id_cliente,fecha,importe,producto,mes,año
1858,Estándar,12,3,7,23,2023-07-03,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,13,156,Reino Unido,Reino Unido,34,Masculino,Smart TV,1 Mes,0,1,Mensual,1858,2034-06-15,282,Plan Premium,6,2034
1858,Estándar,12,3,7,23,2023-07-03,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,13,156,Reino Unido,Reino Unido,34,Masculino,Smart TV,1 Mes,0,1,Mensual,1858,2034-06-18,375,Plan Básico,6,2034
1858,Estándar,12,3,7,23,2023-07-03,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,13,156,Reino Unido,Reino Unido,34,Masculino,Smart TV,1 Mes,0,1,Mensual,1858,2036-05-27,247,Plan Básico,5,2036
1859,Premium,14,4,7,23,2023-07-04,1900-01-07,1900-01-07,1900-01-24,martes,2024-07-07,13,182,Francia,Francia,41,Masculino,Ordenador,3 Meses,0,3,Trimestral,1859,2025-11-24,481,Plan Premium,11,2025
1860,Básica,10,3,7,23,2023-07-03,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,13,130,Australia,Australia,42,Masculino,Ordenador,12 Meses,0,12,Anual,1860,2036-05-07,362,Plan Premium,5,2036
1861,Premium,14,3,7,23,2023-07-03,1900-01-07,1900-01-07,1900-01-24,lunes,2024-07-07,13,182,Alemania,Alemania,38,Femenino,Ordenador,1 Mes,0,1,Mensual,1861,2036-03-13,424,Plan Estándar,3,2036
1864,Estándar,12,7,7,23,2023-07-07,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,13,156,Australia,Australia,32,Masculino,Smartphone,1 Mes,0,1,Mensual,1864,2023-04-09,203,Plan Básico,4,2023
1864,Estándar,12,7,7,23,2023-07-07,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,13,156,Australia,Australia,32,Masculino,Smartphone,1 Mes,0,1,Mensual,1864,2025-06-10,223,Plan Básico,6,2025
1864,Estándar,12,7,7,23,2023-07-07,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,13,156,Australia,Australia,32,Masculino,Smartphone,1 Mes,0,1,Mensual,1864,2025-08-20,444,Plan Básico,8,2025
1864,Estándar,12,7,7,23,2023-07-07,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,13,156,Australia,Australia,32,Masculino,Smartphone,1 Mes,0,1,Mensual,1864,2027-10-26,392,Plan Básico,10,2027
1864,Estándar,12,7,7,23,2023-07-07,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,13,156,Australia,Australia,32,Masculino,Smartphone,1 Mes,0,1,Mensual,1864,2031-05-10,89,Plan Estándar,5,2031
1866,Premium,14,13,7,23,2023-07-13,1900-01-10,1900-01-07,1900-01-24,jueves,2024-07-10,12,168,Brasil,Brasil,42,Masculino,Ordenador,3 Meses,0,3,Trimestral,1866,2025-07-18,200,Plan Básico,7,2025
1866,Premium,14,13,7,23,2023-07-13,1900-01-10,1900-01-07,1900-01-24,jueves,2024-07-10,12,168,Brasil,Brasil,42,Masculino,Ordenador,3 Meses,0,3,Trimestral,1866,2025-08-05,346,Plan Estándar,8,2025
1867,Básica,10,15,7,23,2023-07-15,1900-01-06,1900-01-07,1900-01-24,sábado,2024-07-06,12,120,EEUU,EEUU,31,Masculino,Tablet,3 Meses,0,3,Trimestral,1867,2028-06-10,454,Plan Premium,6,2028
1867,Básica,10,15,7,23,2023-07-15,1900-01-06,1900-01-07,1900-01-24,sábado,2024-07-06,12,120,EEUU,EEUU,31,Masculino,Tablet,3 Meses,0,3,Trimestral,1867,2030-10-28,106,Plan Básico,10,2030
1867,Básica,10,15,7,23,2023-07-15,1900-01-06,1900-01-07,1900-01-24,sábado,2024-07-06,12,120,EEUU,EEUU,31,Masculino,Tablet,3 Meses,0,3,Trimestral,1867,2035-01-29,253,Plan Básico,1,2035
1869,Premium,14,11,8,23,2023-08-11,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,11,154,EEUU,EEUU,48,Masculino,Smart TV,1 Mes,0,1,Mensual,1869,2026-07-17,486,Plan Premium,7,2026
1869,Premium,14,11,8,23,2023-08-11,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,11,154,EEUU,EEUU,48,Masculino,Smart TV,1 Mes,0,1,Mensual,1869,2028-05-03,160,Plan Básico,5,2028
1871,Básica,10,15,8,23,2023-08-15,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,11,110,Reino Unido,Reino Unido,43,Femenino,Smart TV,3 Meses,0,3,Trimestral,1871,2025-03-23,285,Plan Premium,3,2025
1874,Premium,14,25,8,23,2023-08-25,1900-01-09,1900-01-07,1900-01-24,viernes,2024-07-09,11,154,EEUU,EEUU,50,Masculino,Smartphone,3 Meses,0,3,Trimestral,1874,2033-06-04,146,Plan Estándar,6,2033
1874,Premium,14,25,8,23,2023-08-25,1900-01-09,1900-01-07,1900-01-24,viernes,2024-07-09,11,154,EEUU,EEUU,50,Masculino,Smartphone,3 Meses,0,3,Trimestral,1874,2036-05-02,413,Plan Estándar,5,2036
1875,Básica,10,29,8,23,2023-08-29,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,11,110,Reino Unido,Reino Unido,51,Masculino,Smart TV,1 Mes,0,1,Mensual,1875,2033-12-06,318,Plan Estándar,12,2033
1875,Básica,10,29,8,23,2023-08-29,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,11,110,Reino Unido,Reino Unido,51,Masculino,Smart TV,1 Mes,0,1,Mensual,1875,2034-05-23,491,Plan Básico,5,2034
1875,Básica,10,29,8,23,2023-08-29,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,11,110,Reino Unido,Reino Unido,51,Masculino,Smart TV,1 Mes,0,1,Mensual,1875,2035-03-10,464,Plan Estándar,3,2035
1876,Básica,10,4,9,23,2023-09-04,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,11,110,Alemania,Alemania,29,Masculino,Tablet,3 Meses,0,3,Trimestral,1876,2024-11-18,441,Plan Básico,11,2024
1876,Básica,10,4,9,23,2023-09-04,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,11,110,Alemania,Alemania,29,Masculino,Tablet,3 Meses,0,3,Trimestral,1876,2027-02-12,221,Plan Básico,2,2027
1876,Básica,10,4,9,23,2023-09-04,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,11,110,Alemania,Alemania,29,Masculino,Tablet,3 Meses,0,3,Trimestral,1876,2030-08-16,112,Plan Premium,8,2030
1876,Básica,10,4,9,23,2023-09-04,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,11,110,Alemania,Alemania,29,Masculino,Tablet,3 Meses,0,3,Trimestral,1876,2030-10-09,22,Plan Premium,10,2030
1877,Premium,14,13,9,23,2023-09-13,1900-01-07,1900-01-07,1900-01-24,miércoles,2024-07-07,10,140,Italia,Italia,50,Femenino,Smartphone,3 Meses,0,3,Trimestral,1877,2036-05-20,214,Plan Estándar,5,2036
1878,Estándar,12,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,120,España,España,39,Femenino,Tablet,6 Meses,0,6,Semestral,1878,2032-05-04,113,Plan Básico,5,2032
1879,Estándar,12,17,9,23,2023-09-17,1900-01-06,1900-01-07,1900-01-24,domingo,2024-07-06,10,120,Canadá,Canadá,27,Femenino,Smart TV,12 Meses,0,12,Anual,1879,2031-11-13,181,Plan Básico,11,2031
1879,Estándar,12,17,9,23,2023-09-17,1900-01-06,1900-01-07,1900-01-24,domingo,2024-07-06,10,120,Canadá,Canadá,27,Femenino,Smart TV,12 Meses,0,12,Anual,1879,2036-05-04,138,Plan Premium,5,2036
1880,Básica,10,18,9,23,2023-09-18,1900-01-10,1900-01-07,1900-01-24,lunes,2024-07-10,10,100,España,España,29,Masculino,Smart TV,3 Meses,0,3,Trimestral,1880,2025-10-01,340,Plan Premium,10,2025
1880,Básica,10,18,9,23,2023-09-18,1900-01-10,1900-01-07,1900-01-24,lunes,2024-07-10,10,100,España,España,29,Masculino,Smart TV,3 Meses,0,3,Trimestral,1880,2034-09-03,405,Plan Básico,9,2034
1881,Premium,14,23,9,23,2023-09-23,1900-01-07,1900-01-07,1900-01-24,sábado,2024-07-07,10,140,Francia,Francia,28,Masculino,Tablet,1 Mes,0,1,Mensual,1881,2029-09-22,477,Plan Premium,9,2029
1882,Estándar,12,27,9,23,2023-09-27,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,120,Reino Unido,Reino Unido,46,Masculino,Smartphone,1 Mes,0,1,Mensual,1882,2023-04-27,285,Plan Básico,4,2023
1882,Estándar,12,27,9,23,2023-09-27,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,120,Reino Unido,Reino Unido,46,Masculino,Smartphone,1 Mes,0,1,Mensual,1882,2024-06-16,27,Plan Básico,6,2024
1882,Estándar,12,27,9,23,2023-09-27,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,120,Reino Unido,Reino Unido,46,Masculino,Smartphone,1 Mes,0,1,Mensual,1882,2034-11-02,380,Plan Estándar,11,2034
1882,Estándar,12,27,9,23,2023-09-27,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,120,Reino Unido,Reino Unido,46,Masculino,Smartphone,1 Mes,0,1,Mensual,1882,2036-02-11,213,Plan Estándar,2,2036
1882,Estándar,12,27,9,23,2023-09-27,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,120,Reino Unido,Reino Unido,46,Masculino,Smartphone,1 Mes,0,1,Mensual,1882,2036-07-30,371,Plan Básico,7,2036
1883,Básica,10,4,10,23,2023-10-04,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,100,Francia,Francia,50,Femenino,Tablet,3 Meses,0,3,Trimestral,1883,2029-01-07,71,Plan Estándar,1,2029
1884,Estándar,12,9,10,23,2023-10-09,1900-01-11,1900-01-07,1900-01-24,lunes,2024-07-11,10,120,EEUU,EEUU,33,Femenino,Tablet,3 Meses,0,3,Trimestral,1884,2027-04-23,138,Plan Estándar,4,2027
1885,Premium,14,10,10,23,2023-10-10,1900-01-07,1900-01-07,1900-01-24,martes,2024-07-07,9,126,España,España,32,Femenino,Tablet,3 Meses,0,3,Trimestral,1885,2023-09-05,460,Plan Premium,9,2023
1885,Premium,14,10,10,23,2023-10-10,1900-01-07,1900-01-07,1900-01-24,martes,2024-07-07,9,126,España,España,32,Femenino,Tablet,3 Meses,0,3,Trimestral,1885,2028-08-07,65,Plan Premium,8,2028
1885,Premium,14,10,10,23,2023-10-10,1900-01-07,1900-01-07,1900-01-24,martes,2024-07-07,9,126,España,España,32,Femenino,Tablet,3 Meses,0,3,Trimestral,1885,2031-08-30,442,Plan Premium,8,2031
1885,Premium,14,10,10,23,2023-10-10,1900-01-07,1900-01-07,1900-01-24,martes,2024-07-07,9,126,España,España,32,Femenino,Tablet,3 Meses,0,3,Trimestral,1885,2036-03-17,328,Plan Premium,3,2036
1886,Básica,10,11,10,23,2023-10-11,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,9,90,Canadá,Canadá,38,Masculino,Smart TV,6 Meses,0,6,Semestral,1886,2029-07-09,220,Plan Básico,7,2029
1888,Estándar,12,15,10,23,2023-10-15,1900-01-10,1900-01-07,1900-01-24,domingo,2024-07-10,9,108,Canadá,Canadá,50,Masculino,Ordenador,3 Meses,0,3,Trimestral,1888,2024-12-05,352,Plan Estándar,12,2024
1888,Estándar,12,15,10,23,2023-10-15,1900-01-10,1900-01-07,1900-01-24,domingo,2024-07-10,9,108,Canadá,Canadá,50,Masculino,Ordenador,3 Meses,0,3,Trimestral,1888,2026-11-25,83,Plan Estándar,11,2026
1888,Estándar,12,15,10,23,2023-10-15,1900-01-10,1900-01-07,1900-01-24,domingo,2024-07-10,9,108,Canadá,Canadá,50,Masculino,Ordenador,3 Meses,0,3,Trimestral,1888,2036-06-03,174,Plan Estándar,6,2036
1888,Estándar,12,15,10,23,2023-10-15,1900-01-10,1900-01-07,1900-01-24,domingo,2024-07-10,9,108,Canadá,Canadá,50,Masculino,Ordenador,3 Meses,0,3,Trimestral,1888,2036-08-02,210,Plan Básico,8,2036
1889,Básica,10,20,10,23,2023-10-20,1900-01-07,1900-01-07,1900-01-24,viernes,2024-07-07,9,90,Canadá,Canadá,37,Femenino,Ordenador,1 Mes,0,1,Mensual,1889,2025-06-14,391,Plan Básico,6,2025
1890,Estándar,12,21,10,23,2023-10-21,1900-01-08,1900-01-07,1900-01-24,sábado,2024-07-08,9,108,Reino Unido,Reino Unido,33,Femenino,Ordenador,1 Mes,0,1,Mensual,1890,2026-09-27,106,Plan Estándar,9,2026
1890,Estándar,12,21,10,23,2023-10-21,1900-01-08,1900-01-07,1900-01-24,sábado,2024-07-08,9,108,Reino Unido,Reino Unido,33,Femenino,Ordenador,1 Mes,0,1,Mensual,1890,2030-12-06,421,Plan Premium,12,2030
1890,Estándar,12,21,10,23,2023-10-21,1900-01-08,1900-01-07,1900-01-24,sábado,2024-07-08,9,108,Reino Unido,Reino Unido,33,Femenino,Ordenador,1 Mes,0,1,Mensual,1890,2031-03-31,491,Plan Básico,3,2031
1891,Premium,14,23,10,23,2023-10-23,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,9,126,Italia,Italia,33,Femenino,Tablet,6 Meses,0,6,Semestral,1891,2023-11-18,260,Plan Premium,11,2023
1891,Premium,14,23,10,23,2023-10-23,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,9,126,Italia,Italia,33,Femenino,Tablet,6 Meses,0,6,Semestral,1891,2025-01-06,381,Plan Básico,1,2025
1891,Premium,14,23,10,23,2023-10-23,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,9,126,Italia,Italia,33,Femenino,Tablet,6 Meses,0,6,Semestral,1891,2026-01-06,31,Plan Básico,1,2026
1891,Premium,14,23,10,23,2023-10-23,1900-01-09,1900-01-07,1900-01-24,lunes,2024-07-09,9,126,Italia,Italia,33,Femenino,Tablet,6 Meses,0,6,Semestral,1891,2032-03-29,250,Plan Estándar,3,2032
1892,Básica,10,25,10,23,2023-10-25,1900-01-09,1900-01-07,1900-01-24,miércoles,2024-07-09,9,90,Canadá,Canadá,46,Masculino,Smartphone,1 Mes,0,1,Mensual,1892,2036-04-19,266,Plan Estándar,4,2036
1893,Estándar,12,27,10,23,2023-10-27,1900-01-07,1900-01-07,1900-01-24,viernes,2024-07-07,9,108,EEUU,EEUU,28,Masculino,Smartphone,6 Meses,0,6,Semestral,1893,2024-03-31,304,Plan Básico,3,2024
1893,Estándar,12,27,10,23,2023-10-27,1900-01-07,1900-01-07,1900-01-24,viernes,2024-07-07,9,108,EEUU,EEUU,28,Masculino,Smartphone,6 Meses,0,6,Semestral,1893,2033-12-30,368,Plan Premium,12,2033
1893,Estándar,12,27,10,23,2023-10-27,1900-01-07,1900-01-07,1900-01-24,viernes,2024-07-07,9,108,EEUU,EEUU,28,Masculino,Smartphone,6 Meses,0,6,Semestral,1893,2036-08-19,346,Plan Básico,8,2036
1894,Premium,14,30,10,23,2023-10-30,1900-01-08,1900-01-07,1900-01-24,lunes,2024-07-08,9,126,EEUU,EEUU,33,Masculino,Tablet,12 Meses,0,12,Anual,1894,2024-09-21,136,Plan Básico,9,2024
1896,Premium,14,2,11,23,2023-11-02,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,9,126,Reino Unido,Reino Unido,43,Masculino,Ordenador,1 Mes,0,1,Mensual,1896,2023-04-16,444,Plan Básico,4,2023
1896,Premium,14,2,11,23,2023-11-02,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,9,126,Reino Unido,Reino Unido,43,Masculino,Ordenador,1 Mes,0,1,Mensual,1896,2023-11-08,292,Plan Premium,11,2023
1896,Premium,14,2,11,23,2023-11-02,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,9,126,Reino Unido,Reino Unido,43,Masculino,Ordenador,1 Mes,0,1,Mensual,1896,2027-04-10,317,Plan Básico,4,2027
1896,Premium,14,2,11,23,2023-11-02,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,9,126,Reino Unido,Reino Unido,43,Masculino,Ordenador,1 Mes,0,1,Mensual,1896,2033-11-22,125,Plan Estándar,11,2033
1896,Premium,14,2,11,23,2023-11-02,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,9,126,Reino Unido,Reino Unido,43,Masculino,Ordenador,1 Mes,0,1,Mensual,1896,2035-09-30,448,Plan Básico,9,2035
1897,Básica,10,4,11,23,2023-11-04,1900-01-06,1900-01-07,1900-01-24,sábado,2024-07-06,9,90,Reino Unido,Reino Unido,49,Femenino,Smartphone,12 Meses,0,12,Anual,1897,2030-07-05,163,Plan Básico,7,2030
1899,Estándar,12,7,11,23,2023-11-07,1900-01-09,1900-01-07,1900-01-24,martes,2024-07-09,9,108,Italia,Italia,39,Femenino,Smartphone,12 Meses,0,12,Anual,1899,2029-12-27,33,Plan Premium,12,2029
1900,Básica,10,6,11,23,2023-11-06,1900-01-08,1900-01-07,1900-01-24,lunes,2024-07-08,9,90,España,España,45,Femenino,Smartphone,12 Meses,0,12,Anual,1900,2023-02-02,118,Plan Básico,2,2023
1900,Básica,10,6,11,23,2023-11-06,1900-01-08,1900-01-07,1900-01-24,lunes,2024-07-08,9,90,España,España,45,Femenino,Smartphone,12 Meses,0,12,Anual,1900,2029-03-22,394,Plan Básico,3,2029
1900,Básica,10,6,11,23,2023-11-06,1900-01-08,1900-01-07,1900-01-24,lunes,2024-07-08,9,90,España,España,45,Femenino,Smartphone,12 Meses,0,12,Anual,1900,2030-02-07,376,Plan Premium,2,2030
1901,Premium,14,7,11,23,2023-11-07,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,8,112,Francia,Francia,38,Masculino,Tablet,1 Mes,0,1,Mensual,1901,2025-07-23,19,Plan Premium,7,2025
1901,Premium,14,7,11,23,2023-11-07,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,8,112,Francia,Francia,38,Masculino,Tablet,1 Mes,0,1,Mensual,1901,2029-07-12,26,Plan Básico,7,2029
1901,Premium,14,7,11,23,2023-11-07,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,8,112,Francia,Francia,38,Masculino,Tablet,1 Mes,0,1,Mensual,1901,2031-01-12,96,Plan Premium,1,2031
1901,Premium,14,7,11,23,2023-11-07,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,8,112,Francia,Francia,38,Masculino,Tablet,1 Mes,0,1,Mensual,1901,2032-06-13,103,Plan Estándar,6,2032
1902,Básica,10,7,11,23,2023-11-07,1900-01-10,1900-01-07,1900-01-24,martes,2024-07-10,9,90,Australia,Australia,30,Masculino,Smart TV,1 Mes,0,1,Mensual,1902,2024-09-26,342,Plan Estándar,9,2024
1902,Básica,10,7,11,23,2023-11-07,1900-01-10,1900-01-07,1900-01-24,martes,2024-07-10,9,90,Australia,Australia,30,Masculino,Smart TV,1 Mes,0,1,Mensual,1902,2025-11-16,273,Plan Básico,11,2025
1902,Básica,10,7,11,23,2023-11-07,1900-01-10,1900-01-07,1900-01-24,martes,2024-07-10,9,90,Australia,Australia,30,Masculino,Smart TV,1 Mes,0,1,Mensual,1902,2029-05-17,96,Plan Estándar,5,2029
1902,Básica,10,7,11,23,2023-11-07,1900-01-10,1900-01-07,1900-01-24,martes,2024-07-10,9,90,Australia,Australia,30,Masculino,Smart TV,1 Mes,0,1,Mensual,1902,2029-11-11,171,Plan Estándar,11,2029
1903,Estándar,12,3,11,23,2023-11-03,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,9,108,Brasil,Brasil,27,Femenino,Smart TV,3 Meses,0,3,Trimestral,1903,2036-02-28,161,Plan Estándar,2,2036
1904,Premium,14,3,11,23,2023-11-03,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,9,126,Canadá,Canadá,36,Femenino,Smartphone,6 Meses,0,6,Semestral,1904,2024-04-17,303,Plan Básico,4,2024
1904,Premium,14,3,11,23,2023-11-03,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,9,126,Canadá,Canadá,36,Femenino,Smartphone,6 Meses,0,6,Semestral,1904,2029-10-22,367,Plan Básico,10,2029
1904,Premium,14,3,11,23,2023-11-03,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,9,126,Canadá,Canadá,36,Femenino,Smartphone,6 Meses,0,6,Semestral,1904,2032-10-22,34,Plan Estándar,10,2032
1904,Premium,14,3,11,23,2023-11-03,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,9,126,Canadá,Canadá,36,Femenino,Smartphone,6 Meses,0,6,Semestral,1904,2035-12-16,181,Plan Premium,12,2035
1905,Básica,10,31,10,23,2023-10-31,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,9,90,EEUU,EEUU,36,Femenino,Tablet,1 Mes,0,1,Mensual,1905,2030-04-24,344,Plan Estándar,4,2030
1905,Básica,10,31,10,23,2023-10-31,1900-01-06,1900-01-07,1900-01-24,martes,2024-07-06,9,90,EEUU,EEUU,36,Femenino,Tablet,1 Mes,0,1,Mensual,1905,2034-03-28,388,Plan Básico,3,2034
1907,Básica,10,28,9,23,2023-09-28,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,10,100,Francia,Francia,45,Femenino,Smartphone,3 Meses,0,3,Trimestral,1907,2023-11-30,498,Plan Estándar,11,2023
1907,Básica,10,28,9,23,2023-09-28,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,10,100,Francia,Francia,45,Femenino,Smartphone,3 Meses,0,3,Trimestral,1907,2024-11-25,118,Plan Básico,11,2024
1907,Básica,10,28,9,23,2023-09-28,1900-01-09,1900-01-07,1900-01-24,jueves,2024-07-09,10,100,Francia,Francia,45,Femenino,Smartphone,3 Meses,0,3,Trimestral,1907,2025-01-28,191,Plan Básico,1,2025
1909,Estándar,12,16,9,23,2023-09-16,1900-01-08,1900-01-07,1900-01-24,sábado,2024-07-08,10,120,Alemania,Alemania,29,Masculino,Smart TV,3 Meses,0,3,Trimestral,1909,2025-05-19,245,Plan Básico,5,2025
1910,Básica,10,17,9,23,2023-09-17,1900-01-08,1900-01-07,1900-01-24,domingo,2024-07-08,10,100,Australia,Australia,35,Masculino,Smartphone,1 Mes,0,1,Mensual,1910,2031-03-27,406,Plan Básico,3,2031
1910,Básica,10,17,9,23,2023-09-17,1900-01-08,1900-01-07,1900-01-24,domingo,2024-07-08,10,100,Australia,Australia,35,Masculino,Smartphone,1 Mes,0,1,Mensual,1910,2032-09-06,311,Plan Básico,9,2032
1910,Básica,10,17,9,23,2023-09-17,1900-01-08,1900-01-07,1900-01-24,domingo,2024-07-08,10,100,Australia,Australia,35,Masculino,Smartphone,1 Mes,0,1,Mensual,1910,2036-04-17,299,Plan Estándar,4,2036
1911,Premium,14,17,9,23,2023-09-17,1900-01-08,1900-01-07,1900-01-24,domingo,2024-07-08,10,140,Francia,Francia,36,Femenino,Smart TV,1 Mes,0,1,Mensual,1911,2030-01-12,482,Plan Básico,1,2030
1911,Premium,14,17,9,23,2023-09-17,1900-01-08,1900-01-07,1900-01-24,domingo,2024-07-08,10,140,Francia,Francia,36,Femenino,Smart TV,1 Mes,0,1,Mensual,1911,2036-02-29,210,Plan Premium,2,2036
1912,Básica,10,15,9,23,2023-09-15,1900-01-09,1900-01-07,1900-01-24,viernes,2024-07-09,10,100,Canadá,Canadá,41,Masculino,Ordenador,1 Mes,0,1,Mensual,1912,2026-07-30,177,Plan Básico,7,2026
1912,Básica,10,15,9,23,2023-09-15,1900-01-09,1900-01-07,1900-01-24,viernes,2024-07-09,10,100,Canadá,Canadá,41,Masculino,Ordenador,1 Mes,0,1,Mensual,1912,2028-09-30,125,Plan Estándar,9,2028
1912,Básica,10,15,9,23,2023-09-15,1900-01-09,1900-01-07,1900-01-24,viernes,2024-07-09,10,100,Canadá,Canadá,41,Masculino,Ordenador,1 Mes,0,1,Mensual,1912,2033-05-24,200,Plan Básico,5,2033
1914,Premium,14,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,140,Canadá,Canadá,46,Femenino,Tablet,1 Mes,0,1,Mensual,1914,2026-08-05,83,Plan Básico,8,2026
1914,Premium,14,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,140,Canadá,Canadá,46,Femenino,Tablet,1 Mes,0,1,Mensual,1914,2032-06-20,38,Plan Básico,6,2032
1914,Premium,14,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,140,Canadá,Canadá,46,Femenino,Tablet,1 Mes,0,1,Mensual,1914,2032-07-23,161,Plan Premium,7,2032
1914,Premium,14,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,140,Canadá,Canadá,46,Femenino,Tablet,1 Mes,0,1,Mensual,1914,2033-07-22,421,Plan Estándar,7,2033
1914,Premium,14,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,140,Canadá,Canadá,46,Femenino,Tablet,1 Mes,0,1,Mensual,1914,2035-06-21,456,Plan Básico,6,2035
1914,Premium,14,14,9,23,2023-09-14,1900-01-08,1900-01-07,1900-01-24,jueves,2024-07-08,10,140,Canadá,Canadá,46,Femenino,Tablet,1 Mes,0,1,Mensual,1914,2035-11-25,298,Plan Premium,11,2035
1915,Básica,10,13,9,23,2023-09-13,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,100,Italia,Italia,42,Masculino,Smartphone,6 Meses,0,6,Semestral,1915,2026-06-05,325,Plan Estándar,6,2026
1915,Básica,10,13,9,23,2023-09-13,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,100,Italia,Italia,42,Masculino,Smartphone,6 Meses,0,6,Semestral,1915,2026-08-08,282,Plan Estándar,8,2026
1915,Básica,10,13,9,23,2023-09-13,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,100,Italia,Italia,42,Masculino,Smartphone,6 Meses,0,6,Semestral,1915,2028-04-09,113,Plan Premium,4,2028
1915,Básica,10,13,9,23,2023-09-13,1900-01-08,1900-01-07,1900-01-24,miércoles,2024-07-08,10,100,Italia,Italia,42,Masculino,Smartphone,6 Meses,0,6,Semestral,1915,2032-10-02,139,Plan Premium,10,2032
1916,Premium,14,13,8,23,2023-08-13,1900-01-08,1900-01-07,1900-01-24,domingo,2024-07-08,11,154,España,España,40,Masculino,Tablet,6 Meses,0,6,Semestral,1916,2030-01-01,492,Plan Básico,1,2030
1917,Básica,10,12,8,23,2023-08-12,1900-01-08,1900-01-07,1900-01-24,sábado,2024-07-08,11,110,EEUU,EEUU,32,Femenino,Tablet,1 Mes,0,1,Mensual,1917,2028-01-13,83,Plan Básico,1,2028
1918,Estándar,12,7,8,23,2023-08-07,1900-01-10,1900-01-07,1900-01-24,lunes,2024-07-10,12,144,Reino Unido,Reino Unido,34,Femenino,Smartphone,3 Meses,0,3,Trimestral,1918,2025-04-21,150,Plan Básico,4,2025
1920,Básica,10,4,8,23,2023-08-04,1900-01-08,1900-01-07,1900-01-24,viernes,2024-07-08,12,120,España,España,38,Masculino,Ordenador,1 Mes,0,1,Mensual,1920,2023-09-06,217,Plan Estándar,9,2023
